scorer,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000
bodyparts,leftHead,leftHead,leftHead,topHead,topHead,topHead,rightHead,rightHead,rightHead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
1230,657.3662457466125,617.840986251831,1.0,686.8516907691956,599.0227379798889,1.0,713.8146719932556,615.8181717395782,1.0
1231,657.6389970779419,617.3367624282837,1.0,686.9963135719299,598.9585332870483,1.0,713.8037767410278,614.8269572257996,1.0
1232,657.722357749939,617.2164506912231,1.0,685.9537881612778,599.1038990020752,1.0,713.2998685836792,615.0843710899353,1.0
1233,657.5904378890991,617.4279704093933,1.0,686.01589012146,598.8176794052124,1.0,713.5333728790283,616.2115683555603,1.0
1234,6.1204352378845215,3.950593288987875,6.422770582048543e-08,0.6181085109710693,-2.2032322883605957,2.3066239407398825e-07,0.7284774780273438,4.540787518024445,3.5264577036286937e-07
1235,6.030048608779907,3.851526230573654,8.095484105297146e-08,0.744361400604248,-2.087327480316162,2.8007124797113647e-07,0.7063534259796143,4.519575715065002,4.43036242359085e-07
1236,5.941060900688171,3.801336094737053,7.644035804332816e-08,0.6718065738677979,-2.1079330444335938,2.5789145752241893e-07,0.6713416576385498,4.526699423789978,3.919233506621822e-07
1237,6.003258228302002,3.8035448789596558,7.049568040429222e-08,0.697737455368042,-2.130958080291748,2.4471339088449895e-07,0.7200570106506348,4.563603103160858,3.865764028887497e-07
1238,6.013473272323608,3.830821916460991,7.472931429219898e-08,0.7296586036682129,-2.1055803298950195,2.564500789503654e-07,0.7152838706970215,4.58597069978714,3.9965561882127076e-07
1239,6.02091908454895,3.7872307896614075,7.21810664572331e-08,0.6938648223876953,-2.119304656982422,2.5129691039182944e-07,0.7232825756072998,4.571063995361328,4.0002512946557545e-07
1240,6.023764133453369,3.777802065014839,7.08049441300318e-08,0.668759822845459,-2.127925395965576,2.4570186951677897e-07,0.717296838760376,4.60190212726593,3.873986997859902e-07
1241,5.9383275508880615,3.8055916726589203,7.656905864905639e-08,0.6088657379150391,-2.120487689971924,2.4580242552474374e-07,0.658043622970581,4.5831687450408936,3.853080556837085e-07
1242,6.01668381690979,3.835150435566902,7.6052359077039e-08,0.7365512847900391,-2.099285125732422,2.5941761805370334e-07,0.7165036201477051,4.5813597440719604,4.0558515479460766e-07
1243,5.961252450942993,3.7746774405241013,7.700477056005184e-08,0.6890373229980469,-2.108719825744629,2.5469594788773975e-07,0.6964049339294434,4.5472946763038635,3.9941556906342157e-07
1244,5.98546838760376,3.838960751891136,7.939251389643687e-08,0.7030460834503174,-2.0804381370544434,2.6091797167282493e-07,0.6862785816192627,4.567353904247284,3.9510314309154637e-07
1245,6.00927996635437,3.8351021707057953,7.713708072287773e-08,0.7006618976593018,-2.0777578353881836,2.5658977165221586e-07,0.7019734382629395,4.584537148475647,3.8563891280318785e-07
1246,5.982625961303711,3.8386350572109222,7.908495547326311e-08,0.7077181339263916,-2.082395076751709,2.6183849399785686e-07,0.686608076095581,4.580817818641663,3.934497669888515e-07
1247,6.018066883087158,3.820874944329262,7.285911607368689e-08,0.6707825660705566,-2.1109819412231445,2.456044114751421e-07,0.7277586460113525,4.602546155452728,3.757376134672086e-07
1248,5.917729616165161,3.822662189602852,8.231175741002517e-08,0.6508309841156006,-2.0703606605529785,2.64976023345298e-07,0.6688418388366699,4.54753565788269,4.1402341821594746e-07
1249,6.00715446472168,3.765580177307129,7.72494175294014e-08,0.7319812774658203,-2.0501294136047363,2.644617893565737e-07,0.7105956077575684,4.567657053470612,4.2285054746571404e-07
1250,5.947786331176758,3.772408813238144,7.797046208679603e-08,0.6436169147491455,-2.0874829292297363,2.5526347258164606e-07,0.6550004482269287,4.5449119210243225,4.0877242213355203e-07
1251,5.927133560180664,3.7729619294404984,8.260193595788223e-08,0.685415506362915,-2.032331943511963,2.6599431635077053e-07,0.6732883453369141,4.5672613978385925,4.065296934641083e-07
1252,5.945927381515503,3.810758039355278,8.05548268090206e-08,0.684441089630127,-2.1039552688598633,2.665791782874294e-07,0.6774466037750244,4.504826545715332,4.1204603462574596e-07
1253,5.976606249809265,3.825555995106697,7.846890781593174e-08,0.7007687091827393,-2.106166362762451,2.598947901333304e-07,0.699859619140625,4.521267771720886,3.9210914337672875e-07
1254,5.96665346622467,3.835766226053238,8.10878972856699e-08,0.6486949920654297,-2.1013565063476562,2.64452694409556e-07,0.6551477909088135,4.517610669136047,3.9694009501545224e-07
1255,5.995642900466919,3.7783190608024597,7.577363447808239e-08,0.7586972713470459,-2.0727882385253906,2.563275813827204e-07,0.7136952877044678,4.562179923057556,4.091499476999161e-07
1256,5.979128956794739,3.804502710700035,7.370192633970873e-08,0.710313081741333,-2.1404476165771484,2.531290022034227e-07,0.7378225326538086,4.578407466411591,3.9810055341149564e-07
1257,5.945279479026794,3.8577843457460403,7.916856503698e-08,0.670069694519043,-2.1246209144592285,2.5466923148087517e-07,0.6455223560333252,4.491249203681946,3.9007866803331126e-07
1258,5.899715423583984,3.763875439763069,8.594125944227926e-08,0.6878857612609863,-2.003903865814209,2.7557641146813694e-07,0.6517975330352783,4.542934417724609,4.2063919636348146e-07
1259,5.925441384315491,3.753988966345787,8.252508365558242e-08,0.6571898460388184,-2.043015480041504,2.645530798872642e-07,0.6442773342132568,4.524276494979858,4.2503538111304806e-07
1260,5.928263902664185,3.7593661695718765,7.723689066096995e-08,0.6531805992126465,-2.104926586151123,2.5961534788621066e-07,0.6814777851104736,4.528854787349701,4.052255917486036e-07
1261,5.968173980712891,3.8508870005607605,7.845409299989115e-08,0.6577436923980713,-2.0977745056152344,2.5950026838472695e-07,0.6781201362609863,4.557672321796417,3.8414461300817493e-07
1262,5.929348945617676,3.7850127071142197,7.969823201392501e-08,0.6068754196166992,-2.083548069000244,2.6392737595415383e-07,0.6589245796203613,4.521026849746704,4.0998705230776977e-07
1263,5.898858547210693,3.7558457106351852,8.161156728192509e-08,0.6038463115692139,-2.088405132293701,2.6360012839177216e-07,0.658660888671875,4.544149100780487,4.117969467642979e-07
1264,5.944120764732361,3.7522035092115402,7.300531734699689e-08,0.7139542102813721,-2.1397905349731445,2.5543491233293025e-07,0.7409179210662842,4.6045737862586975,4.069058832101291e-07
1265,5.883728861808777,3.8231969326734543,8.251327443531409e-08,0.6024155616760254,-2.082263946533203,2.709213333673688e-07,0.6273853778839111,4.4914794862270355,4.040023782181379e-07
1266,5.910004496574402,3.738813430070877,7.617342845378516e-08,0.6756844520568848,-2.113184928894043,2.559399376877991e-07,0.7277884483337402,4.574989318847656,4.044248953505303e-07
1267,5.907265901565552,3.785192683339119,7.911331323384729e-08,0.6098284721374512,-2.0910801887512207,2.587297558420687e-07,0.670759916305542,4.555339276790619,4.086005560566264e-07
1268,5.9818642139434814,3.766236275434494,7.701667925630318e-08,0.7141914367675781,-2.078958034515381,2.580147224762186e-07,0.6831717491149902,4.542161226272583,4.047601294132619e-07
1269,5.9352792501449585,3.7076781392097473,7.287301428959836e-08,0.6810832023620605,-2.14402437210083,2.4613549953755864e-07,0.7230021953582764,4.586339175701141,4.115296121653955e-07
1270,5.940319776535034,3.732294052839279,8.136210993825443e-08,0.6860802173614502,-2.0662717819213867,2.6816110221261624e-07,0.6598107814788818,4.545942604541779,4.2384854737065325e-07
1271,5.893609166145325,3.75589819252491,7.811038216232191e-08,0.6714415550231934,-2.096446990966797,2.5333812914141163e-07,0.6858305931091309,4.5687713623046875,4.00275439460529e-07
1272,5.935371160507202,3.7786894738674164,7.688237957381716e-08,0.6960711479187012,-2.0867395401000977,2.505892382487218e-07,0.6947062015533447,4.566634297370911,3.9210800650835154e-07
1273,5.936927676200867,3.725886642932892,7.72037509477741e-08,0.6909375190734863,-2.1059436798095703,2.550133615386585e-07,0.6712820529937744,4.556733012199402,4.1483247059659334e-07
1274,5.9535439014434814,3.7372472286224365,7.746763941440804e-08,0.730370044708252,-2.0926666259765625,2.589166285815736e-07,0.6968200206756592,4.562757253646851,4.0971960402202967e-07
1275,5.934732675552368,3.733751803636551,8.124317218971555e-08,0.6642944812774658,-2.049415111541748,2.605740405670076e-07,0.6711032390594482,4.550057768821716,4.2016935708488745e-07
1276,5.929987072944641,3.7590463161468506,7.777158117505678e-08,0.6852760314941406,-2.1112136840820312,2.5532872882649826e-07,0.6910123825073242,4.5916919112205505,4.0525458189222263e-07
1277,5.887779355049133,3.7625000029802322,8.138337648233573e-08,0.695512056350708,-2.0742812156677246,2.609540388220921e-07,0.686683177947998,4.562411189079285,4.164060101174982e-07
1278,5.920122385025024,3.764364644885063,7.767522447466035e-08,0.6617152690887451,-2.116974353790283,2.547306792166637e-07,0.6865200996398926,4.600677728652954,4.011571093087696e-07
1279,5.975322961807251,3.762170746922493,7.11068821601657e-08,0.6926031112670898,-2.144535541534424,2.486021344338951e-07,0.7382972240447998,4.583494305610657,3.9494224779446085e-07
1280,5.954246640205383,3.7268030047416687,7.669636659102252e-08,0.6745650768280029,-2.0880579948425293,2.519236659281887e-07,0.6910324096679688,4.563368260860443,4.0864654238248477e-07
1281,5.8907647132873535,3.717928409576416,7.981932270695324e-08,0.6840791702270508,-2.083101272583008,2.6702878130890895e-07,0.6932461261749268,4.566088855266571,4.222207223847363e-07
1282,5.92643404006958,3.8030745536088943,7.957944347936063e-08,0.6432864665985107,-2.124894142150879,2.6440855549481057e-07,0.6748254299163818,4.542879164218903,4.0157121361517056e-07
1283,5.9506882429122925,3.7572540789842606,7.887194897193694e-08,0.6907203197479248,-2.0978035926818848,2.6433468747200095e-07,0.69468092918396,4.516538918018341,4.1648706883279374e-07
1284,5.953412890434265,3.7622985243797302,7.942613677869304e-08,0.658318042755127,-2.080164909362793,2.6537989583630406e-07,0.6930639743804932,4.530465006828308,4.1626665847616096e-07
