scorer,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000
bodyparts,stimulusLeft,stimulusLeft,stimulusLeft,stimulusRight,stimulusRight,stimulusRight,leftHead,leftHead,leftHead,topHead,topHead,topHead,rightHead,rightHead,rightHead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
5750,177.49735021591187,333.3701665401459,0.14608976244926453,0.9018783569335938,2.8701003789901733,0.08186358958482742,670.9742226600647,605.3753651380539,0.9999997615814209,648.0699691772461,602.4213079214096,1.0,650.9614601135254,578.5643301010132,1.0
5751,4.488312304019928,4.180634528398514,0.0007859524339437485,0.9717111587524414,2.9195923805236816,0.1120082288980484,667.8017197102308,606.5220694541931,0.9999998807907104,646.1406879425049,602.0624856948853,1.0,649.8464369773865,577.9363491535187,1.0
5752,4.304341018199921,4.148552775382996,0.0007874389411881566,0.9315452575683594,2.8353304862976074,0.11323995888233185,666.869570016861,608.3900029659271,1.0,644.9063166379929,604.0566235519946,1.0,648.0823607444763,579.3913894295692,1.0
5753,4.520814120769501,4.049621056765318,0.0006481597665697336,0.9685029983520508,2.913672685623169,0.08203049749135971,667.0341281890869,611.042955160141,1.0,643.9382499344647,605.9655450582504,1.0,647.836797952652,580.8110505342484,1.0
5754,4.549347639083862,4.119224987924099,0.0006999436300247908,1.0586669445037842,2.8971776962280273,0.102532759308815,666.4963583946228,609.2148134708405,1.0,643.7426220774651,606.4511079788208,1.0,646.7203121185303,581.2786014080048,1.0
5755,4.457880586385727,4.140882536768913,0.000753226107917726,0.9872455596923828,2.9482200145721436,0.11501263827085495,665.5946846008301,607.1296906471252,0.9999998807907104,643.2349113821983,603.2599930763245,1.0,646.5487196445465,579.1444880366325,1.0
5756,4.68282151222229,4.0381543673574924,0.0006731273024342954,1.056647777557373,3.1259775161743164,0.09413859248161316,663.9664607048035,604.7123957872391,1.0,642.1469782590866,600.0979561805725,1.0,646.4053418636322,575.8138718605042,1.0
5757,172.33078664541245,762.4549938440323,0.001134635298512876,0.9649143218994141,2.9401168823242188,0.09546477347612381,662.5697255134583,603.062224149704,1.0,641.3239622116089,598.9357993602753,1.0,645.0425900220871,574.6178634166718,1.0
5758,166.7168743610382,763.5900911986828,0.9999997615814209,1631.5483632087708,340.007579033263,0.9999969005584717,662.0884714126587,603.5509095788002,1.0,641.1710062026978,599.0278425216675,1.0,644.1351719498634,574.2919406890869,1.0
5759,165.57458126544952,763.493415415287,1.0,1631.0424337387085,339.86533273756504,0.9999997615814209,662.4129567146301,602.7994531393051,1.0,641.6183333396912,599.2351410388947,1.0,643.9098300114274,574.2785017490387,1.0
5760,165.6160442829132,763.9787077270448,1.0,1630.056625366211,340.8498634696007,0.9999996423721313,663.0697581768036,603.1061189770699,1.0,641.1361479759216,599.3588237762451,1.0,644.6987810730934,575.2624666690826,1.0
5761,164.3770493865013,764.4955839216709,1.0,1631.145830154419,342.6666009426117,0.9999997615814209,658.8150652647018,602.1362737417221,1.0,636.8336459994316,597.4046092033386,1.0,639.4576797485352,573.8601602315903,1.0
5762,165.09960329532623,763.576520472765,1.0,1630.5692973136902,343.16074562072754,0.9999997615814209,652.6818193793297,598.4288127422333,1.0,629.3031817674637,592.1174483299255,1.0,636.2961716353893,567.8848068714142,1.0
5763,166.8031826019287,762.7865011692047,1.0,1631.2723441123962,344.36090898513794,0.9999986886978149,645.0151946544647,593.5928392410278,1.0,623.4529371261597,581.7904926538467,1.0,632.9505748748779,559.9041817188263,1.0
5764,167.59107303619385,762.7099958658218,1.0,1630.851972103119,345.29246616363525,0.9999979734420776,639.7453699111938,587.4492727518082,1.0,618.1649742126465,577.3985078334808,1.0,627.6981571316719,554.9881677627563,1.0
5765,167.49420285224915,761.7035076618195,1.0,1631.560664176941,345.2999939918518,0.999994158744812,635.8666036128998,586.1113333702087,0.9999997615814209,613.2332580089569,575.91130900383,1.0,622.7125654220581,554.3934674263,1.0
5766,167.7901463508606,761.0421743392944,1.0,1631.7787885665894,346.3672585487366,0.9999938011169434,628.6024732589722,581.1870493888855,1.0,608.8085453510284,571.6964357495308,1.0,617.7733750343323,549.5186268091202,1.0
5767,168.08502578735352,760.0505418777466,1.0,1633.0233929157257,346.85458850860596,0.9999958276748657,627.0789055228233,578.5710167884827,1.0,606.6939325332642,568.791316986084,1.0,614.667938709259,546.7739682197571,1.0
5768,167.7942726612091,758.465959072113,1.0,1632.5270659923553,346.50487649440765,0.9999964237213135,625.1091558933258,576.642409324646,1.0,602.750762462616,566.6111607551575,1.0,612.8144379258156,544.0913805961609,1.0
5769,168.26650094985962,758.6362509727478,1.0,1633.9525473117828,347.4364492893219,0.9999983310699463,621.0643292665482,574.5765514373779,0.9999998807907104,600.8257217407227,565.6209454536438,1.0,608.970915555954,543.2641787528992,1.0
5770,168.47439432144165,757.3204272985458,1.0,1633.9574937820435,348.4682741165161,0.999998927116394,619.5677791833878,573.6309250593185,0.9999996423721313,598.7469086647034,565.5402287244797,1.0,606.5523090362549,542.9221494197845,1.0
5771,168.38715648651123,757.2625544071198,1.0,1634.8454954624176,348.57564330101013,0.9999988079071045,617.2024512290955,573.3788384199142,1.0,596.5648021101952,564.0013605194399,1.0,604.1361142545938,542.0257937908173,1.0
5772,168.6098337173462,755.8933683633804,1.0,1635.549148708582,348.9300200343132,0.9999974966049194,615.0669791698456,573.7078537940979,1.0,593.9682102203369,563.8874568641186,1.0,602.8863224983215,542.1451635360718,1.0
5773,168.5475034713745,756.230127543211,1.0,1636.3991313278675,349.4519770145416,0.9999984502792358,612.3781615793705,574.5452353954315,1.0,591.6486947536469,565.2142598628998,1.0,600.0599918365479,542.7743053436279,1.0
5774,168.5428228378296,754.473890542984,1.0,1636.9507974386215,351.55754804611206,0.9999978542327881,609.9641361236572,575.3414480686188,1.0,588.7635071873665,566.169195652008,1.0,597.7597482204437,542.9528787136078,1.0
5775,168.0545916557312,753.0572729110718,1.0,1637.4385610818863,354.89039838314056,0.9999990463256836,606.738195180893,575.1534676551819,0.9999998807907104,586.7139792442322,566.5897762775421,1.0,594.7820657491684,543.9122893810272,1.0
5776,168.7835454940796,753.0707020759583,1.0,1637.7730875015259,356.7433834075928,0.9999996423721313,603.9429632388055,575.0100011825562,0.9999998807907104,584.9055089950562,566.2686431407928,1.0,593.8402993679047,543.9009356498718,1.0
5777,168.2231945991516,751.2730579376221,0.9999998807907104,1638.001003742218,358.9508366584778,0.9999994039535522,605.643915772438,575.4448428153992,0.9999998807907104,585.3980207443237,567.0111398696899,1.0,593.3675136566162,543.7410848140717,1.0
5778,168.26398134231567,750.344019651413,1.0,1637.1004005670547,365.1421664953232,0.9999994039535522,601.7918477058411,574.7584774494171,0.9999997615814209,582.920912027359,566.0608012676239,1.0,590.5484528541565,543.8066492080688,1.0
5779,167.50096368789673,747.6868876218796,0.9999998807907104,1637.4833269119263,368.3888490200043,0.9999997615814209,601.4880790710449,574.650443315506,0.9999998807907104,582.4487204551697,566.5748052597046,1.0,589.6544141769409,544.1829705238342,1.0
5780,166.48354053497314,747.5008382797241,0.9999998807907104,1639.3270292282104,370.52065455913544,0.9999995231628418,601.0511884689331,575.710503578186,1.0,581.8194905519485,566.8012294769287,1.0,589.3801407814026,544.3367578983307,1.0
5781,165.73220574855804,745.6940503120422,1.0,1637.9916177988052,373.21841502189636,0.9999998807907104,600.0916795730591,577.2523605823517,1.0,580.7713168859482,568.7845196723938,1.0,588.7329398989677,546.293325304985,1.0
5782,166.25861883163452,743.323924779892,1.0,1639.771939754486,378.3016973733902,0.9999979734420776,600.3184843063354,578.7443346977234,1.0,580.9245089292526,569.8580060005188,1.0,588.9202868938446,547.1756517887115,1.0
5783,166.07223534584045,743.9373903274536,1.0,1638.4080126285553,379.73655247688293,0.9999992847442627,600.8545079231262,580.3704608082771,1.0,581.5261155366898,570.4006828069687,1.0,589.7709566354752,549.3124154806137,1.0
5784,167.25987815856934,742.881490945816,1.0,1640.7810587882996,385.1177909374237,0.9999986886978149,604.1549662351608,582.9043686389923,1.0,585.1039891242981,577.1665363311768,1.0,589.1065200567245,554.5795407295227,0.9999998807907104
5785,166.71118783950806,737.7432749271393,1.0,1640.4900097846985,388.53382807970047,0.9999992847442627,605.2868528366089,586.6303842067719,0.9999997615814209,587.2691647410393,583.9167640209198,1.0,588.1598621159792,560.277185678482,1.0
5786,168.21890878677368,734.7538528442383,0.9999998807907104,1640.9831056594849,389.74919188022614,0.9999984502792358,611.3899398446083,590.6253397464752,1.0,594.7138323783875,592.6591470241547,1.0,587.1443882584572,564.1989464908838,1.0
5787,166.63999247550964,731.0874851346016,0.9999998807907104,1640.679711341858,392.2963447570801,0.9999949932098389,623.6597142219543,593.3219585418701,1.0,613.9682306051254,605.3388994932175,1.0,594.7205510139465,595.8918935582042,1.0
5788,166.53722023963928,737.0816156864166,1.0,1643.5876817703247,400.2990987300873,0.9999946355819702,624.8062970638275,595.2642135620117,1.0,616.863874912262,607.348470211029,1.0,597.5674916505814,600.2790026664734,1.0
5789,166.01558470726013,732.2955964207649,1.0,1642.901512145996,396.54549115896225,0.9999898672103882,623.2467215061188,595.1537602543831,1.0,615.895133972168,607.3133227825165,1.0,596.701070189476,600.197630405426,1.0
5790,166.8355576992035,721.8009362220764,1.0,1642.1952142715454,397.5182515382767,0.9999912977218628,622.2205073833466,595.6645950675011,1.0,613.525230884552,607.6210331916809,1.0,594.5864850282669,599.2409455776215,1.0
5791,165.67010176181793,719.927827835083,1.0,1640.419557094574,399.2007665634155,0.9999979734420776,619.6211684942245,595.6540562808514,1.0,611.3229060769081,606.9007799625397,1.0,591.9468381404877,599.303409576416,1.0
5792,166.64294958114624,716.5906729102135,0.9999998807907104,1638.8989708423615,403.99427643511444,0.9999998807907104,618.9498633146286,593.1993572711945,1.0,610.862003326416,604.6321731805801,1.0,591.74320936203,597.4772098064423,1.0
5793,164.29033437371254,715.2071130275726,1.0,1639.8515923023224,404.7337183356285,0.9999997615814209,619.6381385922432,591.7912425994873,1.0,611.155702650547,603.9778485298157,1.0,591.0346682071686,595.469440817833,1.0
5794,165.98192989826202,712.1357583999634,1.0,1639.2206122875214,408.1472010612488,0.9999990463256836,620.8405774235725,592.107813835144,1.0,611.8903731107712,604.3572353124619,1.0,592.4190764427185,595.9795372020453,1.0
5795,165.17830562591553,715.157831132412,1.0,1642.2639212608337,411.76888969540596,0.9999881982803345,622.3209888935089,592.3061118125916,1.0,613.0012192726135,604.4816729426384,1.0,593.1549272537231,595.2002244591713,1.0
5796,165.9880372285843,712.0733904838562,1.0,1641.66685795784,415.05962228775024,0.9999934434890747,621.8933470249176,592.1755220890045,1.0,613.1036542654037,604.4837345778942,1.0,592.6660318374634,594.8943350315094,1.0
5797,164.42816922068596,711.3057458400726,1.0,1642.0248439311981,415.4212980270386,0.9999960660934448,620.8281989097595,589.8398051261902,1.0,612.9088962078094,603.6450638175011,1.0,592.189775466919,594.6628347635269,1.0
5798,162.6511801481247,707.9019420146942,1.0,1643.8970272541046,417.0893075466156,0.9999991655349731,621.2726467847824,584.1162629127502,1.0,615.4002387523651,598.2660450935364,1.0,593.4298887252808,593.2863929271698,1.0
5799,162.38618803024292,707.5049857795238,1.0,1639.3159778118134,420.5667588710785,0.9999998807907104,620.2661683261395,583.6971127986908,1.0,614.4216456413269,597.8628998994827,1.0,592.5691590309143,593.829920053482,1.0
5800,162.28086483478546,705.8322608470917,1.0,1641.1913499832153,424.35818815231323,0.9999961853027344,620.141625508666,584.8156967163086,1.0,614.561112165451,598.8563623428345,1.0,592.5427765846252,594.4889059066772,1.0
5801,162.97127163410187,701.4687798023224,1.0,1639.8115181922913,426.4080399274826,0.9999979734420776,619.3311324715614,585.4725685119629,1.0,613.4849818944931,599.2983577251434,1.0,591.0006678104401,594.5379831790924,1.0
5802,164.30214619636536,696.8553900718689,1.0,1641.3128762245178,429.8553874492645,0.999993085861206,617.0705871582031,585.2576899528503,1.0,610.8634040355682,599.7807140350342,1.0,588.6868678927422,594.6570311784744,1.0
5803,163.08291828632355,695.9715890884399,1.0,1643.4507559537888,432.3204596042633,0.9999973773956299,615.5356335639954,586.0440077781677,1.0,609.5159668922424,601.1201348304749,1.0,587.3709360957146,595.7409825921059,1.0
5804,163.8631011545658,691.4184707999229,1.0,1642.6705331802368,434.9234813451767,0.9999991655349731,615.1276981830597,586.4228119850159,1.0,609.592750787735,601.8769636154175,1.0,587.55148473382,596.0384446308017,1.0
5805,163.18132162094116,691.8046666830778,1.0,1642.8682004213333,436.30061307549477,0.9999980926513672,616.1290264129639,587.7462512552738,1.0,609.9674117565155,602.5705796480179,1.0,587.1649483442307,597.3919771909714,1.0
5806,163.3835208415985,688.3087458610535,1.0,1642.864779472351,436.291699975729,0.9999991655349731,615.3758141994476,589.1258642673492,1.0,609.9696779251099,603.688744366169,1.0,587.7698022425175,598.2611951828003,1.0
5807,163.36286783218384,684.2622020244598,1.0,1644.601040482521,442.0304937362671,0.9999871253967285,614.6309924125671,590.0164179801941,1.0,609.5648105144501,604.6020129919052,1.0,587.4539579749107,599.0458178520203,1.0
5808,163.07417756319046,683.4647183418274,1.0,1642.259361743927,444.0083491737023,0.9999964237213135,612.3520377278328,590.3593406677246,1.0,607.7976651191711,604.5087922215462,1.0,585.9733467102051,600.2261185646057,1.0
5809,163.93516813218594,683.4146725535393,1.0,1643.6026040315628,447.2919383049011,0.9999929666519165,610.9065036773682,590.049304485321,1.0,606.0427594184875,604.318742454052,1.0,585.2460474967957,599.9578652381897,1.0
5810,162.44795489311218,682.1774114370346,1.0,1641.7922372817993,450.551367521286,0.9999992847442627,610.6872316598892,590.042564868927,1.0,605.4522480964661,604.3758018314838,1.0,584.4516525268555,599.4639508724213,1.0
5811,162.51079905033112,682.4792701005936,1.0,1644.7518825531006,454.13087248802185,0.9999971389770508,610.665646314621,590.0386908054352,1.0,605.7432681322098,604.1981188356876,1.0,584.1557517051697,599.4842822551727,1.0
5812,163.09395200014114,679.0112502574921,1.0,1644.6248799562454,450.7711570262909,0.9999978542327881,610.5809409618378,590.1438257694244,1.0,605.6791942119598,604.3047764003277,1.0,584.1716494560242,599.464879989624,1.0
5813,163.1041249036789,678.5270986557007,1.0,1643.5206584334373,454.99788331985474,0.999998927116394,610.268146276474,590.8712775707245,1.0,605.4713356494904,604.7186638116837,0.9999998807907104,583.8559975624084,600.4401483535767,1.0
5814,161.92702627182007,678.1188883781433,1.0,1643.0665910840034,456.6635022163391,0.9999957084655762,609.4989891052246,590.9642264842987,1.0,604.8678655028343,605.4464259147644,0.9999998807907104,582.5342082977295,600.7118220329285,1.0
5815,160.72735857963562,672.7412641048431,1.0,1644.693010210991,462.33936834335327,0.9999955892562866,609.5387735366821,591.2858109474182,1.0,605.3039357662201,605.8557391166687,1.0,582.432699918747,601.3430271148682,1.0
5816,161.49852514266968,671.0804815292358,1.0,1643.9766144864261,462.7881655693054,0.9999977350234985,609.598268032074,591.8245804309845,1.0,605.0781230926514,606.3382291793823,1.0,581.8228647708893,601.4219098091125,1.0
5817,161.63583374023438,668.8929073810577,1.0,1644.127154365182,469.08330750465393,0.9999972581863403,610.1106876134872,588.9313994646072,1.0,606.3687252998352,604.6373264193535,1.0,583.0806121826172,601.7096033096313,1.0
5818,161.12510323524475,667.3773518204689,1.0,1645.163874745369,470.79762411117554,0.9999955892562866,610.9714956283569,579.1159801483154,1.0,612.9570170640945,596.8995077013969,1.0,589.6090384721756,600.4732336997986,1.0
5819,160.33062601089478,665.1910095214844,1.0,1643.841878131032,472.44070959091187,0.9999961853027344,611.9918056605384,572.9707971811295,1.0,615.4857168197632,591.157904624939,1.0,592.9105014801025,596.2639534473419,1.0
5820,161.32573080062866,660.3418258726597,1.0,1644.0580181144178,477.1677508354187,0.9999918937683105,611.0629660487175,573.102502822876,1.0,615.8189723491669,590.0419793128967,1.0,593.6163034439087,595.8354290276766,1.0
5821,160.46777439117432,659.2443942427635,1.0,1646.997519493103,475.70073905587196,0.9999984502792358,614.8654601573944,570.774519443512,1.0,617.9101030826569,588.7507009506226,0.9999996423721313,596.0174357462674,595.3892407417297,1.0
5822,161.17253828048706,657.7187893390656,1.0,1643.3490166664124,482.7694845199585,0.9999995231628418,618.4940915107727,571.394962310791,0.9999998807907104,623.4749870300293,591.1430349349976,1.0,600.3277688026428,597.4537650346756,1.0
5823,160.9660303592682,659.5143793523312,1.0,1644.2710539102554,481.897794008255,0.999998927116394,620.972861289978,572.6330198049545,0.9999998807907104,626.5189533233643,592.5893278121948,1.0,603.5165974199772,599.3500730991364,1.0
5824,160.1342113018036,655.8580255508423,1.0,1644.315244704485,486.1646103858948,0.9999988079071045,622.202639579773,574.1619648933411,1.0,628.0565934292972,594.4454565048218,1.0,605.3138952255249,600.6368579864502,1.0
